
2.6875	270.2	1.5523	270.01	0.9864	0.01	0.0959	86.67	0.1599	268.39	0.2434	359.73	
2.1434	270.26	1.2371	270.02	0.9784	0.02	0.1232	85.73	0.2009	267.93	0.2456	359.68	
1.7788	270.32	1.0258	270.03	0.9682	0.04	0.1532	84.7	0.2426	267.46	0.2484	359.64	
1.5164	270.38	0.8736	270.05	0.9556	0.06	0.1871	83.55	0.2851	266.96	0.2516	359.61	
1.3175	270.44	0.7582	270.07	0.9401	0.09	0.2263	82.24	0.3284	266.42	0.2554	359.59	
1.1603	270.5	0.6671	270.1	0.9214	0.15	0.2737	80.72	0.3726	265.83	0.2597	359.59	
1.0318	270.56	0.5926	270.13	0.8988	0.23	0.3338	78.91	0.4177	265.17	0.2645	359.62	
0.9233	270.61	0.5301	270.15	0.8716	0.36	0.4159	76.65	0.4635	264.45	0.2698	359.7	
0.8288	270.64	0.4762	270.13	0.8391	0.57	0.5406	73.62	0.5097	263.64	0.2755	359.89	
0.7439	270.64	0.429	269.97	0.8004	0.93	0.7687	68.9	0.5559	262.7	0.282	0.29	
0.7278	270.63	0.4203	269.89	0.7918	1.03	0.841	67.51	0.5651	262.49	0.2835	0.42	
0.6962	270.61	0.4036	269.61	0.774	1.26	1.0397	63.72	0.5832	262.06	0.2871	0.77	
0.6868	270.61	0.3987	269.48	0.7684	1.34	1.1202	62.15	0.5886	261.92	0.2884	0.9	
0.6652	270.58	0.3875	269.03	0.755	1.54	1.3689	57.02	0.601	261.6	0.2924	1.25	
0.656	270.57	0.3826	268.73	0.7491	1.64	1.5115	53.8	0.6063	261.45	0.2948	1.4	
0.6469	270.56	0.3775	268.33	0.743	1.74	1.6829	49.6	0.6116	261.31	0.2978	1.52	
